ZFIN ID	SO ID	Symbol	NCBI Gene ID	
ZDB-GENE-010801-1	SO:0001217	tnfsf10l	114466
ZDB-GENE-010802-1	SO:0001217	tnfrsfa	114461
ZDB-GENE-010803-1	SO:0001217	sim2	114450
ZDB-GENE-010803-2	SO:0001217	spry4	114437
ZDB-GENE-010813-1	SO:0001217	crybb1	114418
ZDB-GENE-010814-1	SO:0001217	f7	114423
ZDB-GENE-010816-1	SO:0001217	odc1	114426
ZDB-GENE-010817-1	SO:0001217	angpt1	114407
ZDB-GENE-010817-2	SO:0001217	angpt2b	114408
ZDB-GENE-010817-3	SO:0001217	angptl3	114421
ZDB-GENE-010822-1	SO:0001217	ncam2	114441
ZDB-GENE-010822-2	SO:0001217	ncam1b	114442
ZDB-GENE-010822-3	SO:0001217	bivm	555455
ZDB-GENE-010906-1	SO:0001217	ache	114549
ZDB-GENE-010906-2	SO:0001217	ednraa	114550
ZDB-GENE-010907-1	SO:0001217	pklr	114551
ZDB-GENE-010919-1	SO:0001217	mitfb	114833
ZDB-GENE-010919-2	SO:0001217	tfe3a	114834
ZDB-GENE-010919-3	SO:0001217	tfe3b	564996
ZDB-GENE-011003-1	SO:0001217	adh5	116517
ZDB-GENE-011010-1	SO:0001217	ndufb5	797063
ZDB-GENE-011010-2	SO:0001217	gabpa	58110
ZDB-GENE-011010-3	SO:0001217	aldh1a2	116713
ZDB-GENE-011015-1	SO:0001217	smad6a	116992
ZDB-GENE-011018-1	SO:0001217	cldn8.1	445278
ZDB-GENE-011018-2	SO:0001217	cct6a	116994
ZDB-GENE-011022-1	SO:0001217	ugdh	116991
ZDB-GENE-011023-1	SO:0001217	vcana	116993
ZDB-GENE-011026-1	SO:0001217	sox32	116990
ZDB-GENE-011101-2	SO:0001217	dcc	569360
ZDB-GENE-011101-3	SO:0001217	mab21l2	117234
ZDB-GENE-011102-1	SO:0001217	ngb	100000711
ZDB-GENE-011105-1	SO:0001217	prkci	117507
ZDB-GENE-011108-1	SO:0001217	efna3b	117506
ZDB-GENE-011108-2	SO:0001217	sfrp5	117510
ZDB-GENE-011109-1	SO:0001217	klf2a	117508
ZDB-GENE-011109-2	SO:0001217	klf2b	117509
ZDB-GENE-011115-1	SO:0001217	ywhag1	117604
ZDB-GENE-011116-1	SO:0001217	klf3	117603
ZDB-GENE-011119-1	SO:0001217	gpc4	118437
ZDB-GENE-011128-1	SO:0001217	hsf2	140427
ZDB-GENE-011128-10	SO:0001217	gnat2	140429
ZDB-GENE-011128-11	SO:0001217	gnat1	140428
ZDB-GENE-011128-2	SO:0001217	jag1a	140421
ZDB-GENE-011128-3	SO:0001217	jag2b	140422
ZDB-GENE-011128-4	SO:0001217	jag1b	140423
ZDB-GENE-011128-5	SO:0001217	guca1a	140430
ZDB-GENE-011128-6	SO:0001217	guca1b	140431
ZDB-GENE-011128-7	SO:0001217	gucy2f	140424
ZDB-GENE-011128-8	SO:0001217	gc2	140425
ZDB-GENE-011128-9	SO:0001217	gucy2d	140426
ZDB-GENE-011205-14	SO:0001217	mt-co1	140539
ZDB-GENE-011207-1	SO:0001217	sox10	140616
ZDB-GENE-011210-1	SO:0001217	casp3a	140621
ZDB-GENE-011210-2	SO:0001217	xbp1	140614
ZDB-GENE-011212-1	SO:0001217	fads2	140615
ZDB-GENE-011212-2	SO:0001217	rab2a	140617
ZDB-GENE-011212-3	SO:0001217	vim	140599
ZDB-GENE-011212-4	SO:0001217	atic	140622
ZDB-GENE-011212-5	SO:0001217	prps1a	140620
ZDB-GENE-011212-6	SO:0001217	tfap2a	140618
ZDB-GENE-011213-1	SO:0001217	her9	140613
ZDB-GENE-011214-1	SO:0001217	admp	140619
ZDB-GENE-011219-1	SO:0001217	cyp1a	140634
ZDB-GENE-011220-1	SO:0001217	per1a	563926
ZDB-GENE-011220-2	SO:0001217	per2	140633
ZDB-GENE-011221-1	SO:0001217	nanos3	140631
ZDB-GENE-020102-1	SO:0001217	cxcr4a	140747
ZDB-GENE-020103-1	SO:0001217	irx7	140746
ZDB-GENE-020103-2	SO:0001217	ckbb	140744
ZDB-GENE-020104-1	SO:0001217	hnf1ba	792391
ZDB-GENE-020107-1	SO:0001217	ptpra	140818
ZDB-GENE-020107-2	SO:0001217	ptprfa	140819
ZDB-GENE-020107-3	SO:0001217	ptprsa	140820
ZDB-GENE-020108-1	SO:0001217	psap	140811
ZDB-GENE-020108-2	SO:0001217	ryr1a	798565
ZDB-GENE-020111-1	SO:0001217	lactb	553619
ZDB-GENE-020111-2	SO:0001217	cebpa	140815
ZDB-GENE-020111-3	SO:0001217	cebpb	140814
ZDB-GENE-020111-4	SO:0001217	cebpd	140817
ZDB-GENE-020111-5	SO:0001217	cebpg	140816
ZDB-GENE-020114-1	SO:0001217	ptk2ab	142986
ZDB-GENE-020117-1	SO:0001217	dmbx1a	142987
ZDB-GENE-020117-2	SO:0001217	gbx1	142985
ZDB-GENE-020122-1	SO:0001217	meis1b	170446
ZDB-GENE-020122-2	SO:0001217	meis2a	170454
ZDB-GENE-020122-3	SO:0001217	meis1a	170455
ZDB-GENE-020122-5	SO:0001217	pknox1.1	798151
ZDB-GENE-020123-1	SO:0001217	pknox1.2	170445
ZDB-GENE-020123-2	SO:0001217	s1pr2	170457
ZDB-GENE-020125-1	SO:0001217	gria1a	798689
ZDB-GENE-020125-2	SO:0001217	gria1b	403044
ZDB-GENE-020125-3	SO:0001217	gria2a	170450
ZDB-GENE-020125-4	SO:0001217	gria2b	170451
ZDB-GENE-020125-5	SO:0001217	gria3a	170452
ZDB-GENE-020125-7	SO:0001217	gria4a	407735
ZDB-GENE-020129-1	SO:0001217	cacna1c	170581
ZDB-GENE-020205-1	SO:0001217	ube4b	170784
ZDB-GENE-020208-1	SO:0001217	tlx2	170781
ZDB-GENE-020213-1	SO:0001217	mkrn1	170782
ZDB-GENE-020213-2	SO:0001217	mkrn2	170783
ZDB-GENE-020220-1	SO:0001217	appb	170846
ZDB-GENE-020225-28	SO:0001217	nitr2a	795524
ZDB-GENE-020225-40	SO:0001217	nitr5	100216319
ZDB-GENE-020225-42	SO:0001217	nitr6a	170984
ZDB-GENE-020225-5	SO:0001217	nitr1m	170971
ZDB-GENE-020228-1	SO:0001217	spns1	799873
ZDB-GENE-020228-2	SO:0001217	sall1a	555721
ZDB-GENE-020228-3	SO:0001217	sall1b	100149526
ZDB-GENE-020228-4	SO:0001217	sall3a	560775
ZDB-GENE-020312-1	SO:0001217	phc2a	171465
ZDB-GENE-020318-1	SO:0001217	fabp10a	171481
ZDB-GENE-020318-2	SO:0001217	fabp3	171478
ZDB-GENE-020318-3	SO:0001217	fabp1a	791610
ZDB-GENE-020320-1	SO:0001217	rbp5	171477
ZDB-GENE-020320-2	SO:0001217	rbp2a	568032
ZDB-GENE-020320-3	SO:0001217	crabp1a	171479
ZDB-GENE-020320-4	SO:0001217	crabp2a	171480
ZDB-GENE-020320-5	SO:0001217	il17rd	171474
ZDB-GENE-020322-1	SO:0001217	ccng1	171473
ZDB-GENE-020326-1	SO:0001217	psma6a	171585
ZDB-GENE-020402-1	SO:0001217	glra3	192124
ZDB-GENE-020402-2	SO:0001217	glra4b	192125
ZDB-GENE-020402-3	SO:0001217	dacha	192121
ZDB-GENE-020402-4	SO:0001217	dachb	192122
ZDB-GENE-020402-5	SO:0001217	dachc	692255
ZDB-GENE-020415-1	SO:0001217	elob	192341
ZDB-GENE-020415-2	SO:0001217	calm2b	192322
ZDB-GENE-020416-1	SO:0001217	nutf2l	445204
ZDB-GENE-020416-2	SO:0001217	dcun1d2a	192303
ZDB-GENE-020416-3	SO:0001217	tpi1a	192309
ZDB-GENE-020416-4	SO:0001217	tpi1b	560753
ZDB-GENE-020416-5	SO:0001217	tbx6	192294
ZDB-GENE-020418-1	SO:0001217	ccna2	192295
ZDB-GENE-020418-2	SO:0001217	sec61a1a	192298
ZDB-GENE-020419-1	SO:0001217	u2af1	192328
ZDB-GENE-020419-11	SO:0001217	atp6v1e1b	192335
ZDB-GENE-020419-12	SO:0001217	rps5	192297
ZDB-GENE-020419-13	SO:0001217	srrt	192311
ZDB-GENE-020419-14	SO:0001217	snrpd1	192331
ZDB-GENE-020419-15	SO:0001217	ppp1r10	192329
ZDB-GENE-020419-16	SO:0001217	pole2	192320
ZDB-GENE-020419-17	SO:0001217	timm23a	798429
ZDB-GENE-020419-18	SO:0001217	taf7	100002261
ZDB-GENE-020419-19	SO:0001217	csnk1a1	192307
ZDB-GENE-020419-2	SO:0001217	rpl35	192299
ZDB-GENE-020419-20	SO:0001217	rps18	192300
ZDB-GENE-020419-21	SO:0001217	smc4	192332
ZDB-GENE-020419-22	SO:0001217	sf3b4	192318
ZDB-GENE-020419-23	SO:0001217	atp6v0ca	192336
ZDB-GENE-020419-24	SO:0001217	mcm2	192338
ZDB-GENE-020419-25	SO:0001217	rpl24	192301
ZDB-GENE-020419-26	SO:0001217	snrpc	192330
ZDB-GENE-020419-27	SO:0001217	mcm7	192333
ZDB-GENE-020419-28	SO:0001217	adssl	192305
ZDB-GENE-020419-29	SO:0001217	scarb2a	192340
ZDB-GENE-020419-3	SO:0001217	b3gat3	192334
ZDB-GENE-020419-30	SO:0001217	ddx19b	192339
ZDB-GENE-020419-31	SO:0001217	ncbp2	192325
ZDB-GENE-020419-32	SO:0001217	hdac1	192302
ZDB-GENE-020419-33	SO:0001217	vps18	100005887
ZDB-GENE-020419-34	SO:0001217	dtl	192314
ZDB-GENE-020419-35	SO:0001217	mak16	192312
ZDB-GENE-020419-36	SO:0001217	actl6a	192313
ZDB-GENE-020419-37	SO:0001217	uxs1	192315
ZDB-GENE-020419-38	SO:0001217	terfa	192316
ZDB-GENE-020419-39	SO:0001217	stil	192317
ZDB-GENE-020419-4	SO:0001217	mcm3	192323
ZDB-GENE-020419-40	SO:0001217	aurkb	791894
ZDB-GENE-020419-5	SO:0001217	cct3	192327
ZDB-GENE-020419-6	SO:0001217	cct2	192326
ZDB-GENE-020419-7	SO:0001217	cct7	192324
ZDB-GENE-020419-9	SO:0001217	slc25a5	192321
ZDB-GENE-020423-1	SO:0001217	rpl36a	195819
ZDB-GENE-020423-2	SO:0001217	atp6ap1b	195824
ZDB-GENE-020423-3	SO:0001217	eef1g	195822
ZDB-GENE-020423-4	SO:0001217	naca	195823
ZDB-GENE-020423-5	SO:0001217	fshr	195820
ZDB-GENE-020424-1	SO:0001217	mtf1	195821
ZDB-GENE-020424-2	SO:0001217	lmnb1	195816
ZDB-GENE-020424-3	SO:0001217	lmna	195815
ZDB-GENE-020424-4	SO:0001217	lmnl3	195817
ZDB-GENE-020426-1	SO:0001217	kif11	195818
ZDB-GENE-020430-2	SO:0001217	flot1b	245697
ZDB-GENE-020430-3	SO:0001217	flot2a	245698
ZDB-GENE-020501-1	SO:0001217	atp1a1a.5	245703
ZDB-GENE-020503-1	SO:0001217	igf1ra	245701
ZDB-GENE-020503-2	SO:0001217	igf1rb	245702
ZDB-GENE-020503-3	SO:0001217	insra	245699
ZDB-GENE-020503-4	SO:0001217	insrb	245700
ZDB-GENE-020506-1	SO:0001217	ros1	245951
ZDB-GENE-020507-1	SO:0001217	ptk2bb	245950
ZDB-GENE-020507-2	SO:0001217	invs	245946
ZDB-GENE-020507-3	SO:0001217	vangl2	245949
ZDB-GENE-020508-1	SO:0001217	cryaa	100000769
ZDB-GENE-020509-1	SO:0001217	nek8	171094
ZDB-GENE-020509-2	SO:0001217	gbx2	245948
ZDB-GENE-020513-1	SO:0001217	cygb1	246090
ZDB-GENE-020513-2	SO:0001217	gpia	246094
ZDB-GENE-020513-3	SO:0001217	gpib	246095
ZDB-GENE-020514-1	SO:0001217	cpa5	246092
ZDB-GENE-020515-1	SO:0001217	id3	246093
ZDB-GENE-020515-2	SO:0001217	lyz	677744
ZDB-GENE-020516-1	SO:0001217	mab21l1	246091
ZDB-GENE-020529-1	SO:0001217	tbx15	246222
ZDB-GENE-020529-2	SO:0001217	tbx18	572713
ZDB-GENE-020530-1	SO:0001217	ptgs1	246226
ZDB-GENE-020530-2	SO:0001217	ptgs2a	246227
ZDB-GENE-020531-1	SO:0001217	onecutl	246225
ZDB-GENE-020531-2	SO:0001217	ahr1a	246224
ZDB-GENE-020604-1	SO:0001217	myhz2	246275
ZDB-GENE-020620-1	SO:0001217	sid1	246712
ZDB-GENE-020620-2	SO:0001217	bty	246711
ZDB-GENE-020708-1	SO:0001217	thbs1b	561901
ZDB-GENE-020708-2	SO:0001217	thbs2a	100535241
ZDB-GENE-020708-3	SO:0001217	thbs3a	252849
ZDB-GENE-020708-4	SO:0001217	thbs4b	252850
ZDB-GENE-020709-1	SO:0001217	myo7aa	252846
ZDB-GENE-020711-1	SO:0001217	mycn	252851
ZDB-GENE-020712-1	SO:0001217	pals1a	252845
ZDB-GENE-020717-1	SO:0001217	h2az2a	252913
ZDB-GENE-020731-1	SO:0001217	pcdh10a	259186
ZDB-GENE-020731-2	SO:0001217	pcdha	259184
ZDB-GENE-020731-4	SO:0001217	oaz1a	259192
ZDB-GENE-020731-5	SO:0001217	oaz1b	259193
ZDB-GENE-020731-6	SO:0001217	fmr1	259191
ZDB-GENE-020801-1	SO:0001217	bbs2	259187
ZDB-GENE-020801-2	SO:0001217	malt2	259196
ZDB-GENE-020801-3	SO:0001217	prc1a	259194
ZDB-GENE-020802-2	SO:0001217	tagln2	259183
ZDB-GENE-020802-3	SO:0001217	hm13	259190
ZDB-GENE-020802-4	SO:0001217	caska	259195
ZDB-GENE-020802-5	SO:0001217	hgd	259189
ZDB-GENE-020806-1	SO:0001217	plagl2	259255
ZDB-GENE-020806-2	SO:0001217	p2rx4a	259258
ZDB-GENE-020806-3	SO:0001217	mst1	259260
ZDB-GENE-020806-4	SO:0001217	gstp1.2	79381
ZDB-GENE-020806-5	SO:0001217	esr1	259252
ZDB-GENE-020808-1	SO:0001217	cers4a	259250
ZDB-GENE-020808-2	SO:0001217	cers2a	259251
ZDB-GENE-020809-1	SO:0001217	robo4	560765
ZDB-GENE-020809-2	SO:0001217	abl2	570636
ZDB-GENE-020809-3	SO:0001217	rfc3	259256
ZDB-GENE-020809-4	SO:0001217	adcyap1a	259257
ZDB-GENE-020812-1	SO:0001217	caspb	259303
ZDB-GENE-020812-2	SO:0001217	cyp2ad2	259306
ZDB-GENE-020812-3	SO:0001217	twsg1b	259304
ZDB-GENE-020814-1	SO:0001217	atp5mc3b	81541
ZDB-GENE-020814-2	SO:0001217	cxadr	791793
ZDB-GENE-020822-1	SO:0001217	reln	260303
ZDB-GENE-020828-1	SO:0001217	has2	260350
ZDB-GENE-020829-1	SO:0001217	sim1a	260351
ZDB-GENE-020905-1	SO:0001217	atp2a1	260440
ZDB-GENE-020905-2	SO:0001217	copa	260439
ZDB-GENE-020905-3	SO:0001217	msh6	260437
ZDB-GENE-020905-4	SO:0001217	mthfd1b	260441
ZDB-GENE-020905-5	SO:0001217	prrx1a	406431
ZDB-GENE-020910-1	SO:0001217	id2a	266599
ZDB-GENE-020913-1	SO:0001217	gapdhs	406367
ZDB-GENE-020916-1	SO:0001217	guk1b	393697
ZDB-GENE-020916-2	SO:0001217	eef2k	437013
ZDB-GENE-020918-1	SO:0001217	crestinl	266634
ZDB-GENE-020919-1	SO:0001217	apmap	266637
ZDB-GENE-020919-2	SO:0001217	sec31a	266638
ZDB-GENE-020919-3	SO:0001217	unc45b	266640
ZDB-GENE-020919-4	SO:0001217	st8sia2	555134
ZDB-GENE-020925-1	SO:0001217	dnah9	266676
ZDB-GENE-020930-1	SO:0001217	trh	266721
ZDB-GENE-021003-1	SO:0001217	acvrl1	266753
ZDB-GENE-021007-1	SO:0001217	mapk14b	266756
ZDB-GENE-021008-1	SO:0001217	foxn1	266748
ZDB-GENE-021010-1	SO:0001217	adra2a	266750
ZDB-GENE-021010-2	SO:0001217	adra2b	266751
ZDB-GENE-021010-3	SO:0001217	adra2c	266752
ZDB-GENE-021010-4	SO:0001217	adra2da	266754
ZDB-GENE-021010-5	SO:0001217	adra2db	266755
ZDB-GENE-021011-1	SO:0001217	tram1	266757
ZDB-GENE-021011-2	SO:0001217	pak2a	266749
ZDB-GENE-021015-1	SO:0001217	gatm	266799
ZDB-GENE-021015-2	SO:0001217	ap3m1	266798
ZDB-GENE-021015-3	SO:0001217	stt3a	266797
ZDB-GENE-021016-1	SO:0001217	ccng2	266794
ZDB-GENE-021016-2	SO:0001217	sec61a1b	266796
ZDB-GENE-021021-1	SO:0001217	tlx3b	266965
ZDB-GENE-021021-2	SO:0001217	tlx1	266964
ZDB-GENE-021022-2	SO:0001217	ap3m2	415244
ZDB-GENE-021022-3	SO:0001217	kat6a	266966
ZDB-GENE-021025-1	SO:0001217	btaf1	565357
ZDB-GENE-021028-1	SO:0001217	npm1a	266985
ZDB-GENE-021029-1	SO:0001217	etf1b	266989
ZDB-GENE-021030-1	SO:0001217	lgmn	406625
ZDB-GENE-021030-2	SO:0001217	ccnf	266981
ZDB-GENE-021030-3	SO:0001217	cbsb	266987
ZDB-GENE-021030-4	SO:0001217	cad	266992
ZDB-GENE-021030-5	SO:0001217	ranbp9	558976
ZDB-GENE-021031-1	SO:0001217	neo1a	266983
ZDB-GENE-021031-2	SO:0001217	arcn1a	266982
ZDB-GENE-021031-3	SO:0001217	pwp2h	266990
ZDB-GENE-021031-4	SO:0001217	plod3	556077
ZDB-GENE-021031-5	SO:0001217	smoc2	266988
ZDB-GENE-021106-1	SO:0001217	epb41l3b	407981
ZDB-GENE-021115-1	SO:0001217	slc11a2	678623
ZDB-GENE-021115-2	SO:0001217	trpm7	280653
ZDB-GENE-021115-3	SO:0001217	rdh8a	280648
ZDB-GENE-021115-4	SO:0001217	cdon	280652
ZDB-GENE-021115-5	SO:0001217	ets1	280651
ZDB-GENE-021115-6	SO:0001217	lmo1	280646
ZDB-GENE-021115-7	SO:0001217	plk1	280649
ZDB-GENE-021115-8	SO:0001217	kars1	280647
ZDB-GENE-021115-9	SO:0001217	klf6a	280650
ZDB-GENE-021118-1	SO:0001217	has3	282555
ZDB-GENE-021119-1	SO:0001217	drd3	282554
ZDB-GENE-021119-2	SO:0001217	drd2a	282557
ZDB-GENE-021120-1	SO:0001217	c7b	570832
ZDB-GENE-021120-2	SO:0001217	grm6b	565450
ZDB-GENE-021120-3	SO:0001217	aldh3b1	282559
ZDB-GENE-021125-1	SO:0001217	smarca5	282615
ZDB-GENE-021204-1	SO:0001217	bckdk	282677
ZDB-GENE-021205-1	SO:0001217	nav3	567779
ZDB-GENE-021206-1	SO:0001217	hspd1	282676
ZDB-GENE-021206-10	SO:0001217	f7i	282671
ZDB-GENE-021206-11	SO:0001217	fbp1b	282672
ZDB-GENE-021206-12	SO:0001217	hnf1a	266961
ZDB-GENE-021206-13	SO:0001217	npc2.1	282673
ZDB-GENE-021206-14	SO:0001217	timm9	282678
ZDB-GENE-021206-2	SO:0001217	farsb	493608
ZDB-GENE-021206-3	SO:0001217	sdc2	282667
ZDB-GENE-021206-4	SO:0001217	sebox	282666
ZDB-GENE-021206-7	SO:0001217	ahcyl1	798918
ZDB-GENE-021206-9	SO:0001217	f10	282670
ZDB-GENE-021209-1	SO:0001217	mcm5	286747
ZDB-GENE-021210-1	SO:0001217	mtx1b	286740
ZDB-GENE-021210-2	SO:0001217	mtx2	286741
ZDB-GENE-021210-3	SO:0001217	mtx3	402916
ZDB-GENE-021210-4	SO:0001217	b3gnt7	286748
ZDB-GENE-021211-2	SO:0001217	msna	286739
ZDB-GENE-021211-3	SO:0001217	he1.1	569018
ZDB-GENE-021212-1	SO:0001217	ddx55	286745
ZDB-GENE-021213-1	SO:0001217	sdad1	286746
ZDB-GENE-021217-1	SO:0001217	med29	797134
ZDB-GENE-021217-2	SO:0001217	utp25	286787
ZDB-GENE-021217-3	SO:0001217	arl13b	286784
ZDB-GENE-021219-1	SO:0001217	c19h1orf109	286778
ZDB-GENE-021219-2	SO:0001217	atp6v1h	286779
ZDB-GENE-021219-3	SO:0001217	phf5a	286774
ZDB-GENE-021220-1	SO:0001217	ncs1a	393437
ZDB-GENE-021220-2	SO:0001217	ddx54	286777
ZDB-GENE-021220-3	SO:0001217	dmrt3a	450035
ZDB-GENE-021220-6	SO:0001217	ints7	286776
ZDB-GENE-021223-1	SO:0001217	dag1	286829
ZDB-GENE-021223-2	SO:0001217	mc4r	286833
ZDB-GENE-021223-3	SO:0001217	mc5ra	286834
ZDB-GENE-021223-4	SO:0001217	mc5rb	286835
ZDB-GENE-021226-1	SO:0001217	lamb1a	286830
ZDB-GENE-021226-2	SO:0001217	lamb4	286831
ZDB-GENE-021226-3	SO:0001217	lamc1	286832
ZDB-GENE-021231-1	SO:0001217	igfbp1a	317638
ZDB-GENE-021231-2	SO:0001217	tsr2	317639
ZDB-GENE-021231-3	SO:0001217	wdr43	317637
ZDB-GENE-021231-4	SO:0001217	nifk	317644
ZDB-GENE-030102-1	SO:0001217	ttc27	317640
ZDB-GENE-030102-2	SO:0001217	zcchc7	317641
ZDB-GENE-030102-4	SO:0001217	chrnb3b	317643
ZDB-GENE-030103-1	SO:0001217	ompb	317636
ZDB-GENE-030103-2	SO:0001217	phex	386969
ZDB-GENE-030109-1	SO:0001217	ruvbl2	317678
ZDB-GENE-030109-2	SO:0001217	ruvbl1	317679
ZDB-GENE-030113-3	SO:0001217	capns1a	550598
ZDB-GENE-030114-1	SO:0001217	elovl6	317738
ZDB-GENE-030114-2	SO:0001217	glud1a	317737
ZDB-GENE-030114-3	SO:0001217	suclg2	317746
ZDB-GENE-030114-4	SO:0001217	ppan	317739
ZDB-GENE-030114-5	SO:0001217	impdh2	317745
ZDB-GENE-030114-6	SO:0001217	coro1ca	317741
ZDB-GENE-030114-7	SO:0001217	lars1b	569778
ZDB-GENE-030114-8	SO:0001217	kbtbd8	559966
ZDB-GENE-030114-9	SO:0001217	pola1	317740
ZDB-GENE-030115-1	SO:0001217	gapdh	317743
ZDB-GENE-030115-3	SO:0001217	rock2a	317747
ZDB-GENE-030116-1	SO:0001217	esr2b	317733
ZDB-GENE-030116-2	SO:0001217	esr2a	317734
ZDB-GENE-030116-3	SO:0001217	scfd1	317732
ZDB-GENE-030121-1	SO:0001217	azin1b	317764
ZDB-GENE-030123-1	SO:0001217	ttk	317763
ZDB-GENE-030124-1	SO:0001217	nfe2	317765
ZDB-GENE-030124-2	SO:0001217	bckdhb	569980
ZDB-GENE-030127-1	SO:0001217	nkx3-2	337865
ZDB-GENE-030128-1	SO:0001217	nnr	321023
ZDB-GENE-030128-2	SO:0001217	mbpa	326281
ZDB-GENE-030128-3	SO:0001217	smad7	326282
ZDB-GENE-030128-4	SO:0001217	smad3b	326283
ZDB-GENE-030130-1	SO:0001217	epb41b	326287
ZDB-GENE-030131-10002	SO:0001217	ik:tdsubc_1c3	337803
ZDB-GENE-030131-10008	SO:0001217	ik:tdsubc_2a1	796836
ZDB-GENE-030131-1001	SO:0001217	ccdc117	566053
ZDB-GENE-030131-10018	SO:0001217	rps27a	337810
ZDB-GENE-030131-1004	SO:0001217	wu:fb55f04	100002303
ZDB-GENE-030131-1005	SO:0001217	hmgn6	100151347
ZDB-GENE-030131-10056	SO:0001217	mettl23	337849
ZDB-GENE-030131-10062	SO:0001217	ik:tdsubc_1b5	337820
ZDB-GENE-030131-10066	SO:0001217	ik:tdsubc_1a12	337852
ZDB-GENE-030131-1007	SO:0001217	prkar2aa	556042
ZDB-GENE-030131-10076	SO:0001217	ik:tdsubc_2e10	337853
ZDB-GENE-030131-1008	SO:0001217	zgc:172136	566376
ZDB-GENE-030131-1009	SO:0001217	wu:fb55g09	792924
ZDB-GENE-030131-10099	SO:0001217	ik:tdsubc_1g11	337855
ZDB-GENE-030131-10105	SO:0001217	ik:tdsubc_2f9	337832
ZDB-GENE-030131-1011	SO:0001217	wu:fb55h10	322292
ZDB-GENE-030131-1016	SO:0001217	nars1	568332
ZDB-GENE-030131-102	SO:0001217	ccn2a	321449
ZDB-GENE-030131-1021	SO:0001217	wu:fb57b11	322302
ZDB-GENE-030131-1022	SO:0001217	wu:fb57c04	322303
ZDB-GENE-030131-1024	SO:0001217	laptm4a	100003844
ZDB-GENE-030131-1028	SO:0001217	sirt2	322309
ZDB-GENE-030131-1030	SO:0001217	si:ch211-154o6.3	563854
ZDB-GENE-030131-1033	SO:0001217	agrn	565373
ZDB-GENE-030131-1037	SO:0001217	wu:fb57f08	322318
ZDB-GENE-030131-1039	SO:0001217	wu:fb57g01	322320
ZDB-GENE-030131-1042	SO:0001217	si:ch211-202f5.3	795321
ZDB-GENE-030131-1044	SO:0001217	rnf128a	322325
ZDB-GENE-030131-1046	SO:0001217	apoa2	322327
ZDB-GENE-030131-1049	SO:0001217	rnasel1	322330
ZDB-GENE-030131-105	SO:0001217	smc2	321452
ZDB-GENE-030131-1050	SO:0001217	ephx5	322331
ZDB-GENE-030131-1051	SO:0001217	wu:fb58c03	322332
ZDB-GENE-030131-1052	SO:0001217	si:ch73-127m5.2	561202
ZDB-GENE-030131-1055	SO:0001217	ifit15	322336
ZDB-GENE-030131-1057	SO:0001217	exoc1	322338
ZDB-GENE-030131-1058	SO:0001217	cs	322339
ZDB-GENE-030131-1059	SO:0001217	si:ch1073-205c8.3	564377
ZDB-GENE-030131-106	SO:0001217	ctsla	321453
ZDB-GENE-030131-1060	SO:0001217	cyp27a1.4	322341
ZDB-GENE-030131-1066	SO:0001217	hsdl2	322347
ZDB-GENE-030131-1067	SO:0001217	setd6	322348
ZDB-GENE-030131-1069	SO:0001217	zgc:85789	322350
ZDB-GENE-030131-1072	SO:0001217	comtd1	568094
ZDB-GENE-030131-1074	SO:0001217	apoc1	570638
ZDB-GENE-030131-1076	SO:0001217	wu:fb58h05	322357
ZDB-GENE-030131-1077	SO:0001217	hnf4a	322358
ZDB-GENE-030131-108	SO:0001217	arfgef1	100329953
ZDB-GENE-030131-1080	SO:0001217	wu:fb59a03	322361
ZDB-GENE-030131-1088	SO:0001217	wu:fb59b08	322369
ZDB-GENE-030131-1089	SO:0001217	anxa2b	799806
ZDB-GENE-030131-109	SO:0001217	hm:zehl0169	337707
ZDB-GENE-030131-1091	SO:0001217	fah	322372
ZDB-GENE-030131-1092	SO:0001217	mtif2	556465
ZDB-GENE-030131-1096	SO:0001217	prdx4	570477
ZDB-GENE-030131-1097	SO:0001217	ugt5a3	322378
ZDB-GENE-030131-1098	SO:0001217	wu:fb59d01	322379
ZDB-GENE-030131-1100	SO:0001217	wu:fb59d02	322380
ZDB-GENE-030131-1103	SO:0001217	wu:fb59e01	322383
ZDB-GENE-030131-1107	SO:0001217	hapstr1b	322387
ZDB-GENE-030131-1109	SO:0001217	wu:fb59e12	100002421
ZDB-GENE-030131-1113	SO:0001217	si:rp71-15k1.1	322393
ZDB-GENE-030131-1117	SO:0001217	yy1a	322397
ZDB-GENE-030131-1119	SO:0001217	wu:fb59g12	322399
ZDB-GENE-030131-1121	SO:0001217	wu:fb59h06	322401
ZDB-GENE-030131-1132	SO:0001217	cpb1	322412
ZDB-GENE-030131-1133	SO:0001217	ahsg2	567406
ZDB-GENE-030131-1135	SO:0001217	sult3st2	322415
ZDB-GENE-030131-1137	SO:0001217	wu:fb60e10	322417
ZDB-GENE-030131-1139	SO:0001217	wu:fb60f02	322419
ZDB-GENE-030131-1141	SO:0001217	wu:fb60f08	322421
ZDB-GENE-030131-1143	SO:0001217	si:ch211-202h22.9	559480
ZDB-GENE-030131-1144	SO:0001217	tat	561410
ZDB-GENE-030131-1145	SO:0001217	map1lc3b	322425
ZDB-GENE-030131-1150	SO:0001217	wu:fb60h08	322430
ZDB-GENE-030131-1153	SO:0001217	wu:fb60h12	322433
ZDB-GENE-030131-1155	SO:0001217	wu:fb61a05	322435
